code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
603080,新疆火炬,19.23,1.854,0.77484,12.906,1.675,27.21045,27.21045,0.20926524
600261,阳光照明,3.08,1.987,0.51102,22.0,1.164,41.119631352800006,41.119631352800006,0.20881318
600716,凤凰股份,3.55,3.198,0.63113,-8.581,0.747,33.230150945,33.230150945,0.20798168
603312,西典新能,32.6,2.677,1.26906,20.123,2.829,52.159836999999996,16.599757,0.20782667
600319,亚星化学,6.23,2.299,0.86248,-15.575,7.154,24.1542946232,24.1542946232,0.20499689
603172,万丰股份,17.41,3.14,0.89279,48.361,2.088,23.221458,23.221458,0.20498039
600679,上海凤凰,9.6,2.236,0.62393,46.354,2.232,47.548250592,32.994648672,0.20493585
003008,开普检测,18.99,2.704,1.38103,22.341,1.848,19.7496,14.7596364396,0.20271422
603648,畅联股份,9.38,2.29,0.59737,27.596,1.795,33.994320640000005,33.994320640000005,0.20171764
600569,安阳钢铁,1.81,1.685,0.39084,-10.462,3.567,51.9908270866,51.9908270866,0.20135931
600182,S佳通,13.1,0.23,0.90482,22.598,3.856,44.54,22.27,0.20120013
600081,东风科技,10.03,1.007,0.36118,294.135,1.2,55.468524851,55.468524851,0.19966154
603955,大千生态,20.67,1.672,0.71625,-22.88,1.963,28.053324,28.053324,0.19929597
001319,铭科精技,19.62,1.658,1.61177,19.699,1.968,27.74268,12.451749615,0.19922542
001231,农心科技,20.16,4.186,1.96117,29.647,1.964,20.095414416,10.274127696,0.19875709
600548,深高速,8.4,0.599,0.13693,19.58,0.908,213.17991466799998,144.01178257200002,0.19674492
603370,华新精科,34.68,1.255,1.63722,30.69,3.082,60.67266,12.134532,0.19672295
603289,泰瑞机器,8.42,1.814,0.79934,27.161,1.661,24.7041009908,24.7041009908,0.19619196
605169,洪通燃气,10.18,2.312,0.68312,23.231,1.428,28.797184,28.797184,0.19556084
600817,宇通重工,9.46,1.393,0.38883,16.034,1.932,50.3335236316,50.089928631599996,0.19354878
603205,健尔康,21.87,0.506,2.13099,30.617,2.241,34.1172,9.041058,0.19277371
603515,欧普照明,17.06,1.007,0.15286,13.54,1.772,126.63292517939999,125.86024365940001,0.19246632
600287,苏豪时尚,4.78,3.688,0.92714,83.13,0.914,20.878852337199998,20.878852337199998,0.19094604
601811,新华文轩,12.03,1.348,0.20049,9.472,0.954,148.4310723,95.26603917,0.19032839
601968,宝钢包装,4.55,1.336,0.32651,30.333,1.276,58.047965430000005,58.047965430000005,0.18950102
603213,镇洋发展,13.86,-0.359,0.30324,81.529,3.214,61.662257811,61.662257811,0.18708483
600620,天宸股份,4.31,2.864,0.6225,143.667,2.075,29.595783570300004,29.595783570300004,0.18324555
603310,巍华新材,14.9,0.744,0.6337,30.408,1.265,51.455659999999995,28.907490000000003,0.18313582
